UncompMagX;UncompMagY;UncompMagZ;UncompAccX;UncompAccY;UncompAccZ;UncompGyroX;UncompGyroY;UncompGyroZ;Temperature;Pressure
-00,115;+00,146;+00,035;+01,2210;-01,6580;-08,3120;+00,251847;+01,672514;+00,160292;+031,90;+101,17
-00,115;+00,149;+00,032;+00,7410;-01,4710;-08,4790;+00,396112;+01,885948;-00,015481;+031,90;+101,19
-00,118;+00,148;+00,030;+00,1500;-01,7690;-09,3660;+00,518350;+02,159996;-00,187604;+031,90;+101,17
-00,121;+00,150;+00,025;-00,3960;-02,0900;-09,7420;+00,568695;+02,495532;-00,376386;+031,90;+101,18
-00,125;+00,149;+00,019;-00,9780;-02,1790;-09,6280;+00,582456;+02,811701;-00,583916;+031,90;+101,17
-00,128;+00,149;+00,013;-01,2770;-01,9050;-08,8550;+00,577392;+03,090786;-00,782112;+031,90;+101,17
-00,133;+00,149;+00,009;-01,3690;-01,1370;-08,1410;+00,567043;+03,289203;-00,950125;+031,90;+101,17
-00,137;+00,149;+00,006;-02,1330;+00,0270;-08,3020;+00,608599;+03,452456;-01,049419;+031,90;+101,17
-00,142;+00,147;-00,004;-02,4960;+01,0930;-08,3910;+00,665328;+03,647013;-01,072243;+031,90;+101,17
-00,146;+00,145;-00,011;-02,9040;+01,8090;-08,1290;+00,708343;+03,811044;-01,001909;+031,90;+101,17
-00,152;+00,145;-00,018;-03,3610;+02,0720;-07,7360;+00,725331;+03,926592;-00,891485;+031,90;+101,16
-00,154;+00,145;-00,027;-03,7880;+01,9470;-07,5880;+00,749299;+03,996247;-00,786240;+031,90;+101,17
-00,158;+00,142;-00,035;-04,4770;+01,5410;-08,0980;+00,808583;+04,040260;-00,714105;+031,90;+101,19
-00,161;+00,144;-00,044;-05,1630;+00,6500;-08,8160;+00,882643;+04,104266;-00,689025;+031,90;+101,19
-00,165;+00,141;-00,052;-06,1030;+00,1060;-09,1220;+00,936604;+04,185193;-00,764681;+031,90;+101,16
-00,167;+00,141;-00,064;-06,5940;+00,2170;-08,7960;+00,934287;+04,227333;-00,840032;+031,90;+101,17
-00,169;+00,140;-00,072;-07,2160;+01,0610;-08,6100;+00,917292;+04,186203;-00,850618;+031,90;+101,17
-00,171;+00,141;-00,083;-07,7710;+02,1440;-08,6380;+00,950316;+04,104111;-00,796117;+031,90;+101,16
-00,172;+00,138;-00,089;-08,5450;+02,6280;-08,3290;+00,948412;+04,052269;-00,678145;+031,90;+101,17
-00,174;+00,139;-00,099;-08,6290;+02,8010;-08,6620;+00,901631;+03,937749;-00,515809;+031,90;+101,18
-00,173;+00,139;-00,107;-09,3640;+03,2900;-10,5680;+00,908813;+03,869267;-00,331102;+031,90;+101,18
-00,174;+00,137;-00,120;-09,7990;+03,1300;-11,7740;+00,939070;+03,915245;-00,126584;+031,90;+101,17
-00,171;+00,137;-00,126;-09,9320;+02,4580;-11,2570;+00,971952;+03,988234;+00,011235;+031,90;+101,19
-00,171;+00,138;-00,135;-09,9130;+01,6530;-10,6580;+01,005024;+03,986311;+00,060746;+031,90;+101,17
-00,168;+00,136;-00,144;-09,8180;+01,1250;-10,3000;+01,003854;+03,949138;+00,052773;+031,90;+101,17
-00,168;+00,137;-00,153;-09,5820;+00,9820;-10,0080;+01,023915;+03,890792;+00,000929;+031,90;+101,17
-00,166;+00,133;-00,164;-09,2740;+00,8920;-10,3580;+01,067024;+03,788208;-00,079746;+031,90;+101,19
-00,164;+00,137;-00,171;-09,6020;+00,2320;-11,4920;+01,082905;+03,716466;-00,198297;+031,90;+101,16
-00,160;+00,133;-00,183;-10,2070;-00,5130;-12,1930;+01,018533;+03,692048;-00,381351;+031,90;+101,16
-00,157;+00,135;-00,186;-10,2760;+00,3850;-11,6430;+00,917573;+03,658230;-00,572672;+031,90;+101,17
-00,154;+00,133;-00,193;-10,1450;+03,1500;-10,9730;+00,889901;+03,568483;-00,654371;+031,90;+101,17
-00,152;+00,130;-00,202;-10,6060;+06,2310;-11,1750;+00,885847;+03,483690;-00,548198;+031,90;+101,17
-00,148;+00,127;-00,209;-10,9090;+08,2170;-10,3920;+00,789753;+03,405165;-00,227208;+031,90;+101,17
-00,146;+00,127;-00,217;-11,3580;+08,7010;-08,4430;+00,563231;+03,236673;+00,218365;+031,90;+101,17
-00,140;+00,127;-00,221;-12,0900;+07,3320;-06,8720;+00,334976;+02,950455;+00,653120;+031,90;+101,19
-00,137;+00,131;-00,229;-13,4740;+05,1410;-05,9370;+00,224812;+02,601742;+00,931996;+031,90;+101,18
-00,131;+00,129;-00,230;-15,0780;+02,9310;-03,7720;+00,201067;+02,228707;+01,046412;+031,90;+101,17
-00,128;+00,131;-00,234;-16,2830;+01,2080;-00,8230;+00,094933;+01,760890;+01,046012;+031,90;+101,17
-00,125;+00,131;-00,237;-16,9530;+00,5940;+01,0460;-00,007436;+01,169332;+00,982781;+031,90;+101,17
-00,121;+00,135;-00,239;-17,7890;+00,6010;+01,1250;-00,049331;+00,563678;+00,825636;+031,90;+101,19
-00,119;+00,133;-00,238;-17,7720;+00,3800;+00,0410;-00,097486;+00,008560;+00,635715;+031,90;+101,17
-00,120;+00,135;-00,238;-17,6360;+00,3860;-01,4090;-00,204540;-00,441683;+00,476928;+031,90;+101,17
-00,120;+00,139;-00,237;-16,2700;+01,2950;-01,4120;-00,297528;-00,797673;+00,380438;+031,90;+101,17
-00,120;+00,138;-00,235;-14,5890;+01,6770;-02,4140;-00,363381;-01,141801;+00,423033;+031,90;+101,17
-00,121;+00,139;-00,232;+01,3660;+01,0500;-03,4580;-00,568898;-00,826632;+00,634454;+031,90;+101,17
-00,121;+00,142;-00,234;+18,9660;+01,4520;-23,5310;+00,000583;-02,064599;+00,403744;+031,90;+101,17
-00,123;+00,141;-00,227;+42,0690;-02,4960;-01,6020;+00,046705;-03,290018;+00,747262;+031,90;+101,17
-00,127;+00,144;-00,225;-02,5460;-17,0510;+00,4890;-00,749725;-06,118393;+01,217312;+031,90;+101,16
-00,134;+00,146;-00,209;-33,7540;+01,8620;-06,3700;-00,236423;-04,675147;-00,090126;+031,90;+101,19
-00,139;+00,145;-00,207;-07,4500;-00,5720;-34,2200;+01,039627;-04,452197;-01,023063;+031,90;+101,17
-00,145;+00,142;-00,198;-12,6010;+08,2650;-21,4660;+00,854287;-03,341051;-00,364705;+031,90;+101,17
-00,149;+00,142;-00,199;-02,9140;+07,0350;-13,3760;+00,991962;-02,914735;-00,019168;+031,90;+101,19
-00,152;+00,140;-00,194;-02,7020;+02,7740;-12,3790;+01,088666;-02,668436;+00,269834;+031,90;+101,17
-00,153;+00,139;-00,192;-02,1190;-01,9010;-08,2040;+01,227562;-02,679556;+00,347454;+031,90;+101,17
-00,156;+00,137;-00,186;-05,7550;-06,3600;-10,9870;+01,233909;-02,649376;+00,266570;+031,90;+101,19
-00,157;+00,139;-00,187;-06,4460;-09,6620;-12,2480;+00,979488;-02,465927;+00,136656;+031,90;+101,17
-00,161;+00,136;-00,181;-09,2570;-11,5030;-16,3650;+00,406275;-02,192056;-00,028725;+031,90;+101,17
-00,162;+00,139;-00,178;-11,9760;-07,1590;-18,3100;-00,433550;-01,655284;+00,059026;+031,90;+101,17
-00,162;+00,136;-00,172;-04,0850;+00,3640;-12,1780;-00,535782;-01,180377;+00,082905;+031,90;+101,19
-00,163;+00,140;-00,174;-03,9370;+01,9940;-11,9770;-00,624313;-00,953260;+00,194697;+031,90;+101,17
-00,164;+00,139;-00,169;-04,9280;-03,0480;-10,8790;-00,736131;-00,707449;+00,200988;+031,90;+101,17
-00,165;+00,142;-00,166;-03,4710;-01,9220;-09,7000;-00,874017;-00,557714;+00,198866;+031,90;+101,17
-00,164;+00,142;-00,164;-02,8550;+01,3240;-10,4850;-00,853554;-00,493889;+00,222833;+031,90;+101,16
-00,164;+00,144;-00,165;-03,3420;+00,0620;-10,3440;-00,752114;-00,418856;+00,194486;+031,90;+101,17
-00,164;+00,142;-00,159;-02,7120;-01,1400;-09,1410;-00,708163;-00,403679;+00,161268;+031,90;+101,17
-00,164;+00,145;-00,161;-03,4190;-00,4340;-10,2760;-00,633592;-00,401028;+00,138215;+031,90;+101,17
-00,163;+00,144;-00,156;-03,9830;-00,4100;-10,5520;-00,547632;-00,298784;+00,110124;+031,90;+101,17
-00,164;+00,146;-00,156;-03,5420;-00,8180;-09,9040;-00,509057;-00,225770;+00,093445;+031,90;+101,17
-00,164;+00,145;-00,155;-03,3740;-00,5880;-09,6730;-00,493370;-00,169448;+00,090014;+031,90;+101,16
-00,165;+00,149;-00,154;-03,2150;-00,6330;-09,6420;-00,464358;-00,150461;+00,088124;+031,90;+101,17
-00,164;+00,145;-00,153;-03,3750;-00,7820;-09,1590;-00,467487;-00,115294;+00,080199;+031,90;+101,17
-00,164;+00,148;-00,152;-02,8840;-01,1510;-08,5890;-00,536530;-00,092976;+00,084364;+031,90;+101,16
-00,164;+00,147;-00,151;-02,5510;-01,1640;-08,0060;-00,651382;-00,091571;+00,107076;+031,90;+101,16
-00,164;+00,148;-00,151;-02,3020;-01,3250;-07,9660;-00,807067;-00,107595;+00,148164;+031,90;+101,16
-00,164;+00,148;-00,145;-03,5810;-00,4890;-09,6640;-00,846257;-00,102935;+00,170948;+031,90;+101,17
-00,163;+00,151;-00,147;-03,4860;-01,5210;-09,2180;-00,884609;+00,017994;+00,163030;+031,90;+101,17
-00,162;+00,151;-00,144;-05,0940;+01,3230;-12,6190;-00,568705;+00,016004;+00,151402;+031,90;+101,17
-00,163;+00,153;-00,147;-02,8890;+00,5970;-09,3890;-00,433809;+00,117479;+00,060138;+031,90;+101,17
-00,163;+00,152;-00,144;-02,9910;-00,8230;-09,0660;-00,387921;+00,068172;+00,042327;+031,90;+101,17
-00,163;+00,153;-00,143;-02,7450;+00,2690;-09,1870;-00,330556;+00,030058;+00,024847;+031,90;+101,19
-00,162;+00,151;-00,141;-02,5660;-00,3590;-08,8500;-00,277475;-00,040040;+00,004650;+031,90;+101,19
-00,162;+00,153;-00,142;-02,7790;-00,5980;-08,9400;-00,260262;-00,107144;+00,007694;+031,90;+101,17
-00,163;+00,152;-00,141;-03,1130;+00,0520;-09,3570;-00,205442;-00,154994;+00,009817;+031,90;+101,17
-00,163;+00,152;-00,141;-03,2300;-00,2480;-09,1980;-00,200305;-00,130766;+00,007350;+031,90;+101,16
-00,162;+00,151;-00,140;-02,9950;-00,3750;-09,0200;-00,211570;-00,132425;+00,014543;+031,90;+101,17
-00,163;+00,154;-00,141;-03,0090;-00,2540;-09,1240;-00,194063;-00,136947;+00,027170;+031,90;+101,17
-00,162;+00,150;-00,141;-03,1780;-00,2290;-09,1520;-00,153421;-00,168518;+00,035362;+031,90;+101,17
-00,163;+00,153;-00,138;-03,0690;-00,1710;-09,0130;-00,154616;-00,198428;+00,035295;+031,90;+101,17
-00,163;+00,154;-00,139;-03,1100;-00,2290;-09,0440;-00,174559;-00,214766;+00,041548;+031,90;+101,17
-00,162;+00,153;-00,140;-03,2720;-00,1230;-09,1380;-00,200357;-00,227226;+00,038671;+031,90;+101,17
-00,162;+00,153;-00,137;-02,9800;+00,2600;-09,2350;-00,192020;-00,279199;+00,025930;+031,90;+101,17
-00,163;+00,155;-00,137;-02,9870;-00,2360;-08,9070;-00,203075;-00,342651;+00,028176;+031,90;+101,17
-00,162;+00,155;-00,132;-03,2880;+00,0290;-09,2440;-00,186937;-00,358869;+00,039921;+031,90;+101,19
-00,162;+00,154;-00,136;-03,2130;-00,1130;-08,9920;-00,177807;-00,351378;+00,036818;+031,90;+101,17
-00,162;+00,153;-00,134;-03,2010;+00,0420;-09,1830;-00,158758;-00,374281;+00,044446;+031,90;+101,16
-00,163;+00,153;-00,133;-03,6180;-00,0460;-09,2420;-00,134551;-00,342074;+00,034362;+031,90;+101,17
-00,163;+00,152;-00,129;-03,2750;+00,1090;-09,1880;-00,105410;-00,320942;+00,035248;+031,90;+101,17
-00,163;+00,156;-00,132;-03,3210;-00,1110;-09,0230;-00,103628;-00,324699;+00,034779;+031,90;+101,17
-00,164;+00,156;-00,129;-03,5470;-00,0170;-09,1740;-00,074985;-00,318054;+00,036221;+031,90;+101,17
-00,163;+00,155;-00,131;-03,6730;-00,0920;-09,1190;-00,062312;-00,289313;+00,038568;+031,90;+101,19
-00,162;+00,153;-00,127;-03,6220;-00,0510;-09,0410;-00,035843;-00,253190;+00,041590;+031,90;+101,18
-00,163;+00,157;-00,130;-03,4150;+00,0560;-08,9750;-00,028169;-00,255642;+00,040955;+031,90;+101,17
-00,163;+00,155;-00,128;-03,5870;+00,0480;-09,0760;-00,033628;-00,256638;+00,039410;+031,90;+101,17
-00,164;+00,156;-00,129;-03,5970;+00,0070;-09,0050;-00,033757;-00,246279;+00,033656;+031,90;+101,17
-00,163;+00,155;-00,124;-03,5390;+00,0800;-08,9700;-00,025510;-00,244332;+00,029605;+031,90;+101,16
-00,164;+00,157;-00,125;-03,5630;+00,0050;-08,9710;-00,018323;-00,264176;+00,028764;+031,90;+101,17
-00,163;+00,155;-00,123;-03,5980;-00,0050;-08,9380;-00,017661;-00,283821;+00,038183;+031,90;+101,17
-00,163;+00,157;-00,126;-03,6110;+00,0260;-09,0350;-00,031683;-00,314460;+00,063459;+031,90;+101,17
-00,164;+00,155;-00,124;-03,6650;+00,1110;-09,0070;-00,055823;-00,344270;+00,087615;+031,90;+101,17
-00,163;+00,157;-00,126;-03,8360;-00,0330;-09,0330;-00,065447;-00,349547;+00,102523;+031,90;+101,17
-00,163;+00,157;-00,122;-03,5290;+00,3080;-08,8500;-00,144609;-00,420704;+00,065828;+031,90;+101,19
-00,164;+00,157;-00,123;-03,9830;+00,3000;-08,8840;-00,177915;-00,452974;+00,027052;+031,90;+101,17
-00,164;+00,156;-00,120;-03,8870;+00,2770;-08,8660;-00,253663;-00,508729;-00,010736;+031,90;+101,17
-00,165;+00,156;-00,121;-04,0070;+00,3450;-08,9400;-00,281740;-00,570994;-00,041266;+031,90;+101,17
-00,163;+00,156;-00,117;-03,9180;+00,2160;-08,9650;-00,284977;-00,620379;-00,060357;+031,90;+101,19
-00,164;+00,156;-00,118;-03,6830;+00,1470;-08,8280;-00,271763;-00,694853;-00,067858;+031,90;+101,17
-00,164;+00,154;-00,114;-04,3800;+00,0520;-09,1130;-00,261395;-00,831217;-00,080569;+031,90;+101,17
-00,164;+00,158;-00,114;-04,2050;+00,2980;-08,9460;-00,186054;-00,992111;-00,080165;+031,90;+101,16
-00,164;+00,156;-00,109;-03,7200;+00,2960;-08,7850;-00,139953;-01,059563;-00,069933;+031,90;+101,19
-00,165;+00,157;-00,108;-03,6690;+00,1670;-08,7640;-00,125869;-01,363907;+00,013630;+031,90;+101,16
-00,165;+00,155;-00,103;-04,0760;-00,1940;-09,0090;-00,198618;-01,852755;+00,047327;+031,90;+101,17
-00,165;+00,156;-00,102;-04,1200;-00,7000;-08,7590;-00,223450;-02,482613;+00,094635;+031,90;+101,17
-00,165;+00,156;-00,092;-04,4950;-00,6910;-09,2270;-00,461384;-03,208644;+00,181883;+031,90;+101,17
-00,165;+00,159;-00,088;-03,6580;-00,1320;-09,2400;-00,859958;-03,774490;+00,252808;+031,90;+101,17
-00,163;+00,157;-00,076;-05,4170;-00,6970;-09,7400;-00,857689;-04,844973;+00,428273;+031,90;+101,17
-00,162;+00,159;-00,067;-01,4930;-00,4480;-09,2040;-00,520917;-05,975297;+00,618424;+031,90;+101,19
-00,158;+00,157;-00,051;-03,8500;+01,1280;-15,7470;-01,048629;-07,162187;+00,562176;+031,90;+101,19
-00,153;+00,160;-00,041;-07,9440;+02,2270;-15,9090;-01,800307;-08,284837;+00,487940;+031,90;+101,17
-00,146;+00,159;-00,021;-10,4900;+01,4660;-21,0950;-01,731941;-08,622873;+00,207862;+031,90;+101,17
-00,141;+00,160;-00,007;-10,4030;+02,0050;-27,7650;-01,391430;-07,727958;-00,086564;+031,90;+101,19
-00,132;+00,158;+00,010;-06,1050;+01,5250;-23,2690;-00,887901;-07,222567;-00,331972;+031,90;+101,17
-00,126;+00,157;+00,020;-00,9000;+00,8410;-19,9610;-00,891692;-06,820547;-00,530108;+031,90;+101,16
-00,118;+00,153;+00,032;+04,1860;+00,4410;-11,8960;-00,594381;-06,134992;-00,313493;+031,90;+101,19
-00,111;+00,153;+00,040;-47,4770;+01,9420;-27,8910;-00,145351;-05,386534;+00,291290;+031,90;+101,18
-00,104;+00,153;+00,048;-14,8140;+01,2100;-38,0540;-00,446709;-02,108187;+00,781124;+031,90;+101,19
-00,102;+00,154;+00,047;-09,0270;-00,3640;-33,1240;-00,162284;-01,201542;+00,573262;+031,90;+101,17
-00,099;+00,154;+00,049;-03,1830;-00,5640;-19,8260;-00,159660;+00,094707;+00,649586;+031,90;+101,17
-00,098;+00,157;+00,051;-00,2000;+00,1950;-09,6440;-00,118718;+00,120346;+00,665588;+031,90;+101,19
-00,096;+00,155;+00,054;+00,4440;+00,4940;-05,8780;-00,193521;+00,016076;+00,747043;+031,90;+101,17
-00,097;+00,156;+00,052;+00,3370;+00,4960;-06,6920;-00,213819;+00,059963;+00,883280;+031,90;+101,17
-00,094;+00,157;+00,052;-00,6580;+00,0580;-09,0630;-00,096829;+00,242959;+00,940934;+031,90;+101,18
-00,092;+00,159;+00,051;-01,4000;-00,8730;-10,6590;-00,056081;+00,609678;+00,952575;+031,90;+101,18
-00,092;+00,159;+00,051;-02,3130;-01,1300;-11,8370;-00,021471;+01,105832;+00,907946;+031,90;+101,17
-00,092;+00,163;+00,047;-02,4410;-01,3130;-10,3950;-00,053166;+01,688294;+00,823623;+031,90;+101,17
-00,094;+00,160;+00,048;-01,6580;-01,3660;-07,8770;-00,134218;+02,105861;+00,788282;+031,90;+101,17
-00,096;+00,163;+00,047;-01,3410;-01,1620;-06,2300;-00,202984;+02,354931;+00,773328;+031,90;+101,16
-00,098;+00,162;+00,045;-01,6460;-01,3940;-05,6480;-00,183637;+02,531088;+00,746170;+031,90;+101,19
-00,100;+00,165;+00,041;-02,1740;-02,0400;-06,0400;-00,096458;+02,709827;+00,647385;+031,90;+101,18
-00,103;+00,164;+00,038;-02,5650;-02,6830;-06,2810;+00,019673;+02,937394;+00,479961;+031,90;+101,16
-00,107;+00,163;+00,035;-02,6070;-03,0540;-06,0060;+00,126646;+03,161757;+00,271787;+031,90;+101,19
-00,111;+00,164;+00,025;-02,8460;-02,9650;-05,9520;+00,207416;+03,338689;+00,064933;+031,90;+101,17
-00,114;+00,164;+00,025;-03,1650;-02,4830;-06,2720;+00,285790;+03,493034;-00,085175;+031,90;+101,18
-00,119;+00,164;+00,018;-03,7270;-02,3320;-06,4490;+00,372384;+03,667271;-00,193665;+031,90;+101,17
-00,123;+00,164;+00,012;-03,9470;-02,2360;-06,4740;+00,497828;+03,817036;-00,315438;+031,90;+101,17
-00,128;+00,162;+00,005;-04,1250;-02,4310;-05,9510;+00,621597;+03,951668;-00,474702;+031,90;+101,17
-00,134;+00,163;+00,002;-04,0960;-02,6030;-04,9870;+00,699339;+04,019876;-00,631726;+031,90;+101,16
-00,139;+00,162;-00,007;-04,3020;-02,2810;-05,5990;+00,741997;+04,040536;-00,758789;+031,90;+101,16
-00,141;+00,161;-00,015;-05,1000;-01,9810;-06,7060;+00,788350;+04,126368;-00,872251;+031,90;+101,17
-00,148;+00,160;-00,025;-05,3990;-01,7480;-06,8580;+00,836589;+04,232751;-00,970370;+031,90;+101,17
-00,150;+00,162;-00,034;-05,3130;-01,2450;-06,3430;+00,887834;+04,270973;-01,045342;+031,90;+101,17
-00,155;+00,158;-00,040;-05,6350;-00,8450;-06,1730;+00,980815;+04,224070;-01,115960;+031,90;+101,17
-00,159;+00,158;-00,052;-06,1340;-00,3320;-06,5400;+01,112832;+04,189197;-01,206199;+031,90;+101,17
-00,163;+00,156;-00,062;-05,9310;+00,6680;-06,3750;+01,263832;+04,148560;-01,275773;+031,90;+101,17
-00,167;+00,153;-00,071;-05,9750;+01,9940;-06,6250;+01,350036;+04,067400;-01,244238;+031,90;+101,17
-00,169;+00,150;-00,079;-06,1750;+03,6960;-07,6880;+01,405983;+04,029544;-01,105063;+031,90;+101,16
-00,170;+00,149;-00,092;-06,7110;+05,3790;-08,9940;+01,414891;+04,058394;-00,819396;+031,90;+101,17
-00,172;+00,147;-00,101;-07,3790;+06,4900;-10,3200;+01,407910;+04,107800;-00,402639;+031,90;+101,17
-00,172;+00,148;-00,109;-08,2020;+06,4010;-11,1340;+01,412593;+04,193374;+00,041928;+031,90;+101,16
-00,168;+00,147;-00,120;-09,4010;+04,2880;-11,9580;+01,431788;+04,264658;+00,359300;+031,90;+101,17
-00,169;+00,150;-00,129;-10,7820;+01,3760;-12,3010;+01,424048;+04,356525;+00,417324;+031,90;+101,17
-00,165;+00,145;-00,144;-11,9600;-00,9890;-12,3520;+01,388294;+04,408638;+00,251918;+031,90;+101,17
-00,164;+00,146;-00,152;-12,9850;-02,1530;-12,3130;+01,294444;+04,419292;-00,059580;+031,90;+101,17
-00,160;+00,146;-00,164;-13,6990;-01,9810;-12,7640;+01,199504;+04,418940;-00,386093;+031,90;+101,16
-00,157;+00,145;-00,170;-14,3430;-00,8800;-12,7140;+01,139895;+04,408324;-00,654730;+031,90;+101,17
-00,156;+00,139;-00,179;-14,7320;+01,7550;-11,0940;+01,153524;+04,323244;-00,832458;+031,90;+101,17
-00,154;+00,139;-00,190;-14,8940;+04,4400;-09,0340;+01,189232;+04,104437;-00,832706;+031,90;+101,16
-00,150;+00,135;-00,199;-15,1840;+06,4980;-07,7520;+01,173229;+03,795515;-00,668221;+031,90;+101,17
-00,147;+00,135;-00,205;-15,0310;+06,7940;-07,7870;+00,997454;+03,438296;-00,381342;+031,90;+101,17
-00,142;+00,133;-00,216;-15,5530;+06,8980;-08,4290;+00,750769;+03,125221;-00,050963;+031,90;+101,18
-00,139;+00,134;-00,219;-16,1300;+07,4610;-07,2330;+00,629139;+02,833893;+00,245606;+031,90;+101,17
-00,135;+00,131;-00,223;-16,6970;+06,6550;-04,3620;+00,585277;+02,419635;+00,546798;+031,90;+101,16
-00,131;+00,133;-00,230;-17,5580;+03,5990;-01,7560;+00,442439;+01,847998;+00,766290;+031,90;+101,17
-00,127;+00,131;-00,232;-18,5800;+00,4750;+00,5570;+00,163841;+01,216869;+00,817448;+031,90;+101,17
-00,126;+00,133;-00,233;-19,0740;-00,7830;+02,0530;-00,020617;+00,570947;+00,730320;+031,90;+101,17
-00,124;+00,135;-00,234;-19,1070;+00,1610;+02,5680;+00,074928;-00,047511;+00,591722;+031,90;+101,17
-00,123;+00,138;-00,233;-17,9680;+00,8000;+02,0860;+00,282172;-00,680525;+00,473003;+031,90;+101,17
-00,123;+00,134;-00,232;-13,5560;-05,3480;+04,8620;-00,134837;-01,093980;+00,001918;+031,90;+101,17
-00,126;+00,137;-00,232;+02,7710;+00,5190;-13,8770;-00,879372;-02,451383;+00,241739;+031,90;+101,17
-00,129;+00,140;-00,224;+13,3000;+03,3540;-14,7920;-00,982292;-01,700779;+00,218425;+031,90;+101,18
-00,132;+00,141;-00,219;+21,0530;-04,7650;-08,1000;-00,847058;-04,149354;+00,312010;+031,90;+101,17
-00,137;+00,140;-00,209;-12,5700;-04,2730;-05,2530;-01,520964;-04,572159;+00,442488;+031,90;+101,19
-00,140;+00,145;-00,205;-15,9480;+03,9600;-07,4710;-00,946300;-03,554976;-00,110416;+031,90;+101,16
-00,145;+00,144;-00,195;-03,6960;+04,8090;-18,2140;-00,324220;-03,469586;-00,359786;+031,90;+101,17
-00,147;+00,145;-00,191;-08,2340;+08,6850;-21,9290;-00,352428;-03,092342;+00,112506;+031,90;+101,17
-00,151;+00,142;-00,184;-05,4760;+06,1650;-14,0260;-00,025957;-02,578580;+00,332421;+031,90;+101,17
-00,152;+00,148;-00,180;-02,5250;+01,1850;-11,2690;+00,199631;-02,511100;+00,404853;+031,90;+101,17
-00,154;+00,145;-00,174;-03,6850;-04,8000;-10,0680;+00,176127;-02,438838;+00,347271;+031,90;+101,17
-00,154;+00,146;-00,173;-05,1490;-07,1710;-10,7210;+00,033580;-02,377758;+00,155190;+031,90;+101,17
-00,155;+00,144;-00,165;-06,2010;-05,9470;-12,5710;-00,127002;-02,183124;-00,000134;+031,90;+101,17
-00,157;+00,146;-00,165;-06,0880;-02,5660;-12,9250;-00,266245;-01,960536;-00,055104;+031,90;+101,19
-00,159;+00,145;-00,158;-05,4490;+00,6640;-12,6780;-00,351761;-01,720305;+00,031701;+031,90;+101,17
-00,160;+00,147;-00,158;-04,7730;+00,4790;-12,2870;-00,409577;-01,542198;+00,122674;+031,90;+101,19
-00,160;+00,147;-00,151;-05,0540;-01,7240;-12,0730;-00,499906;-01,358967;+00,131995;+031,90;+101,17
-00,161;+00,148;-00,151;-05,7530;-01,3190;-12,0500;-00,591790;-01,148315;+00,110413;+031,90;+101,17
-00,162;+00,148;-00,146;-04,7550;-00,3760;-11,3390;-00,661544;-00,946879;+00,107302;+031,90;+101,17
-00,163;+00,150;-00,145;-03,1920;-00,3620;-09,2640;-00,655384;-00,847163;+00,102154;+031,90;+101,17
-00,163;+00,151;-00,139;-03,0460;-00,9080;-09,6590;-00,746192;-00,835594;+00,086552;+031,90;+101,17
-00,162;+00,153;-00,139;-05,4370;+01,2040;-10,8390;-00,705704;-00,677907;+00,093351;+031,90;+101,19
-00,162;+00,151;-00,134;-02,9850;+00,6800;-08,8570;-00,708470;-00,598651;+00,084717;+031,90;+101,16
-00,162;+00,154;-00,136;-03,4070;-00,6350;-08,7410;-00,854429;-00,597057;+00,109164;+031,90;+101,16
-00,161;+00,151;-00,129;-04,9600;+02,3660;-12,6750;-00,736142;-00,554590;+00,133901;+031,90;+101,17
-00,162;+00,152;-00,129;-05,7240;+01,9900;-11,6430;-00,596014;-00,268354;+00,085583;+031,90;+101,16
-00,161;+00,153;-00,129;-03,9760;+00,6890;-11,2480;-00,432593;-00,208724;+00,043420;+031,90;+101,17
-00,161;+00,153;-00,128;-04,2360;+01,8730;-10,4140;-00,195491;-00,149796;+00,016618;+031,90;+101,17
-00,161;+00,152;-00,126;-04,0080;+00,1300;-09,7800;-00,085699;-00,110793;-00,010749;+031,90;+101,17
-00,163;+00,154;-00,128;-03,5230;+00,6080;-09,4400;-00,023759;-00,096201;-00,022612;+031,90;+101,17
-00,162;+00,152;-00,129;-03,5160;+00,4770;-09,3370;+00,035454;-00,102678;-00,040981;+031,90;+101,17
-00,163;+00,155;-00,127;-03,9220;+00,4600;-09,5470;+00,051022;-00,062858;-00,052546;+031,90;+101,17
-00,162;+00,151;-00,127;-03,6840;+00,2540;-09,1500;+00,055723;-00,025259;-00,066583;+031,90;+101,17
-00,162;+00,155;-00,126;-03,5840;+00,2970;-09,3160;+00,050441;-00,017319;-00,066593;+031,90;+101,17
-00,162;+00,151;-00,127;-03,7190;+00,2020;-09,2720;+00,026437;+00,020524;-00,057547;+031,90;+101,17
-00,162;+00,153;-00,126;-03,4940;+00,2180;-09,0610;+00,010812;+00,045608;-00,053442;+031,90;+101,17
-00,163;+00,151;-00,126;-03,4150;+00,1640;-08,9580;+00,004934;+00,057166;-00,050171;+031,90;+101,17
-00,163;+00,150;-00,127;-03,3840;+00,0510;-09,0790;+00,010845;+00,044112;-00,041072;+031,90;+101,17
-00,162;+00,152;-00,126;-03,5770;+00,1090;-09,1090;+00,016348;+00,035856;-00,035370;+031,90;+101,16
-00,163;+00,153;-00,127;-03,5870;+00,1320;-09,0270;+00,027012;+00,043932;-00,038137;+031,90;+101,17
-00,163;+00,153;-00,127;-03,4090;+00,0690;-08,8940;+00,027356;+00,037516;-00,044097;+031,90;+101,17
-00,163;+00,153;-00,127;-03,3920;-00,1280;-08,7330;+00,014469;+00,022197;-00,041599;+031,90;+101,17
